ReportID,CandidateID,GroupID,Report Name,Election Cycle,Filing Due Date,Filed Date,Amended,Superseded
133109,19289,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133110,8476,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133111,19408,,"CE Report 2","2022",7/15/2022,"07/16/2022",F,F
133112,,668,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133113,,3748,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133114,,10162,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133115,6006,,"CE Report 4","2022",1/15/2023,"09/03/2022",F,F
133116,6006,,"2023 Annual CE Filing","2022",1/15/2023,"09/03/2022",F,F
133117,4200,,"CE Report 2 (Amended)","2022",7/15/2022,"07/15/2022",T,T
133118,6427,,"CE Report 2 (Amended)","2022",7/15/2022,"07/15/2022",T,F
133119,,668,"CE Report 3","2022",10/15/2022,"10/17/2022",F,F
133120,,2395,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133121,17113,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133122,6864,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133123,9624,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133124,21696,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133125,16987,,"CE Report 2 (Amended)","2022",7/15/2022,"07/15/2022",T,F
133127,19228,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133128,,3629,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133129,6394,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133130,,2207,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133131,21669,,"CE Report 3","2022",10/15/2022,"07/15/2022",F,F
133132,,1676,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133133,21669,,"CE Report 4","2022",1/15/2023,"07/15/2022",F,F
133134,9686,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,T
133135,3327,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,T
133136,6589,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133137,,9107,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133138,9649,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133139,19462,,"CE Report 1 (Amended)","2022",4/15/2022,"07/15/2022",T,F
133141,19462,,"CE Report 2 (Amended)","2022",7/15/2022,"07/15/2022",T,F
133144,,3699,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133145,,10154,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133146,17004,,"CE Report 2 (Amended)","2022",7/15/2022,"07/15/2022",T,F
133147,,2453,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133148,17095,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133149,21676,,"CE Report 3","2022",10/15/2022,"07/15/2022",F,F
133150,21676,,"CE Report 4","2022",1/15/2023,"07/15/2022",F,F
133151,,2480,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133152,19245,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133153,10919,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133154,,1353,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133155,,6988,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133156,10905,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133157,5270,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133158,,4772,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133159,13441,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133160,,1742,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133161,6364,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133162,13743,,"CE Report 2 (Amended)","2022",7/15/2022,"07/15/2022",T,F
133163,19326,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133164,21697,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133165,3952,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133166,8394,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133167,18226,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133168,,744,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133169,17124,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133170,,2529,"CE Report 1","2022",4/15/2022,"07/15/2022",F,F
133171,,2529,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133172,18192,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133173,19325,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133174,8409,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133175,17114,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133176,17125,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133177,,4782,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133178,19457,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133179,18171,,"CE Report 3","2022",10/15/2022,"07/18/2022",F,F
133180,19306,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133181,19478,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133182,6941,,"CE Report 3","2022",10/15/2022,"10/15/2022",F,F
133183,19518,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133184,17120,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133185,13847,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133186,17126,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133187,6426,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133189,9608,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133190,20562,,"CE Report 3","2022",10/15/2022,"07/15/2022",F,F
133191,17015,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133192,17101,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133193,,2222,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133194,20562,,"CE Report 4","2022",1/15/2023,"07/15/2022",F,F
133195,,9095,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133196,19482,,"CE Report 2","2022",7/15/2022,"07/16/2022",F,T
133197,21648,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133198,11178,,"CE Report 1","2022",4/15/2022,"07/15/2022",F,F
133199,11178,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133200,11178,,"CE Report 3 (Amended)","2022",10/15/2022,"11/01/2022",T,F
133201,11178,,"CE Report 4","2022",1/15/2023,"01/04/2023",F,F
133202,11178,,"2023 Annual CE Filing","2022",1/15/2023,"01/04/2023",F,F
133203,19487,,"CE Report 4","2022",1/15/2023,"07/15/2022",F,F
133204,10917,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133205,19344,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133206,17116,,"CE Report 2","2022",7/15/2022,"07/16/2022",F,F
133207,18189,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133208,8272,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133209,19321,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133210,,7031,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133211,,9062,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133212,18150,,"CE Report 3","2022",10/15/2022,"07/26/2022",F,F
133213,,3666,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133214,19327,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133215,,9044,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133216,20582,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133217,16999,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,T
133218,,4766,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133219,11040,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,T
133220,19337,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133221,6849,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133222,10998,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133223,,9064,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133224,20619,,"CE Report 2","2022",7/15/2022,"07/18/2022",F,F
133225,,6920,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133226,3936,,"CE Report 2 (Amended)","2022",7/15/2022,"07/15/2022",T,F
133227,13795,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133228,,1697,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133229,,6934,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133230,20610,,"CE Report 2","2022",7/15/2022,"07/16/2022",F,F
133231,18202,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133232,10922,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133233,20621,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133234,,9039,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133235,10900,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133236,18216,,"CE Report 2","2022",7/15/2022,"07/16/2022",F,F
133237,10892,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133238,11180,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133239,18173,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133240,18177,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133241,,9084,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133242,13615,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133243,20616,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133244,17121,,"CE Report 2 (Amended)","2022",7/15/2022,"07/15/2022",T,T
133245,9686,,"CE Report 2 (Amended)","2022",7/15/2022,"07/15/2022",T,T
133246,19379,,"CE Report 3","2022",10/15/2022,"07/15/2022",F,F
133247,19379,,"CE Report 4","2022",1/15/2023,"07/15/2022",F,F
133248,9686,,"CE Report 2 (Amended)","2022",7/15/2022,"07/15/2022",T,F
133249,11110,,"CE Report 2","2022",7/15/2022,"07/15/2022",F,F
133250,5611,,"CE Report 2","2022",7/15/2022,"07/16/2022",F,F
133251,5611,,"CE Report 3","2022",10/15/2022,"07/18/2022",F,F
133252,5611,,"CE Report 4","2022",1/15/2023,"07/18/2022",F,F
133254,13702,,"CE Report 2 (Amended)","2022",7/15/2022,"07/16/2022",T,F
133255,20588,,"CE Report 2","2022",7/15/2022,"07/16/2022",F,F
133256,18200,,"CE Report 2","2022",7/15/2022,"07/16/2022",F,F
133257,9583,,"CE Report 2 (Amended)","2022",7/15/2022,"07/16/2022",T,F
133258,19508,,"CE Report 2 (Amended)","2022",7/15/2022,"07/16/2022",T,F
133259,19280,,"CE Report 2","2022",7/15/2022,"07/16/2022",F,F
133260,19280,,"CE Report 3","2022",10/15/2022,"07/16/2022",F,F
133261,19280,,"CE Report 4","2022",1/15/2023,"07/16/2022",F,F
133262,,7015,"CE Report 2","2022",7/15/2022,"07/16/2022",F,F
133263,17093,,"CE Report 2","2022",7/15/2022,"07/16/2022",F,F
133264,20592,,"CE Report 3","2022",10/15/2022,"07/19/2022",F,F
133265,19444,,"CE Report 2","2022",7/15/2022,"07/16/2022",F,F
133266,13721,,"CE Report 2","2022",7/15/2022,"07/16/2022",F,F
133268,311,,"CE Report 2","2022",7/15/2022,"07/16/2022",F,F
133269,20584,,"CE Report 2","2022",7/15/2022,"07/16/2022",F,F
133270,17049,,"CE Report 3","2022",10/15/2022,"10/11/2022",F,F
133271,4200,,"CE Report 2 (Amended)","2022",7/15/2022,"07/16/2022",T,F
133272,18197,,"CE Report 2","2022",7/15/2022,"07/27/2022",F,F
133273,19408,,"CE Report 1 (Amended)","2022",4/15/2022,"07/16/2022",T,F
133274,3994,,"CE Report 2","2022",7/15/2022,"07/16/2022",F,F
133275,19231,,"CE Report 2 (Amended)","2022",7/15/2022,"07/16/2022",T,F
133276,19504,,"CE Report 2","2022",7/15/2022,"07/17/2022",F,F
133277,,9102,"CE Report 2","2022",7/15/2022,"07/17/2022",F,F
133278,19431,,"CE Report 2","2022",7/15/2022,"07/17/2022",F,F
133279,19352,,"CE Report 2","2022",7/15/2022,"07/17/2022",F,F
133280,19352,,"CE Report 1 (Amended)","2022",4/15/2022,"07/17/2022",T,F
133281,15952,,"CE Report 2","2022",7/15/2022,"07/17/2022",F,F
133282,17007,,"CE Report 2","2022",7/15/2022,"07/17/2022",F,F
133283,11021,,"CE Report 2","2022",7/15/2022,"07/17/2022",F,F
133284,2034,,"CE Report 2","2022",7/15/2022,"07/18/2022",F,F
133285,15970,,"CE Report 2","2022",7/15/2022,"07/17/2022",F,F
133286,1332,,"CE Report 2","2022",7/15/2022,"07/17/2022",F,F
133288,10828,,"CE Report 2","2022",7/15/2022,"07/18/2022",F,F
133289,590,,"CE Report 3","2022",10/15/2022,"10/01/2022",F,F
133290,,778,"CE Report 2","2022",7/15/2022,"07/18/2022",F,T
133291,17116,,"CE Report 3","2022",10/15/2022,"10/17/2022",F,F
133292,9809,,"CE Report 2","2022",7/15/2022,"07/18/2022",F,F
133293,11324,,"CE Report 2","2022",7/15/2022,"07/18/2022",F,F
133294,20603,,"CE Report 2","2022",7/15/2022,"07/18/2022",F,F
133295,,778,"CE Report 2 (Amended)","2022",7/15/2022,"07/18/2022",T,F
133296,19450,,"CE Report 3","2022",10/15/2022,"08/15/2022",F,F
133297,19345,,"CE Report 2","2022",7/15/2022,"07/18/2022",F,F
133298,11317,,"CE Report 2 (Legal Defense Fund)","2022",7/15/2022,"07/18/2022",F,F
133299,8262,,"CE Report 3","2022",10/15/2022,"10/15/2022",F,T
133301,18171,,"CE Report 4","2022",1/15/2023,"07/18/2022",F,F
133302,13803,,"CE Report 2","2022",7/15/2022,"07/18/2022",F,F
133303,19348,,"CE Report 2","2022",7/15/2022,"07/18/2022",F,F
133305,4621,,"CE Report 2 (Amended)","2022",7/15/2022,"07/18/2022",T,F
133306,15961,,"CE Report 2","2022",7/15/2022,"07/18/2022",F,F
133307,15961,,"CE Report 3","2022",10/15/2022,"10/03/2022",F,T
133308,,10164,"CE Report 2","2022",7/15/2022,"07/18/2022",F,F
133309,19439,,"CE Report 2","2022",7/15/2022,"07/18/2022",F,F
133310,13601,,"CE Report 2","2022",7/15/2022,"07/18/2022",F,F
133311,19329,,"CE Report 2","2022",7/15/2022,"07/19/2022",F,F
133312,5941,,"CE Report 2","2022",7/15/2022,"07/19/2022",F,F
133313,1332,,"CE Report 3","2022",10/15/2022,"07/19/2022",F,F
133314,1332,,"CE Report 4","2022",1/15/2023,"07/19/2022",F,F
133315,6159,,"CE Report 2","2022",7/15/2022,"07/19/2022",F,F
133317,21662,,"CE Report 2","2022",7/15/2022,"07/19/2022",F,F
133318,19413,,"CE Report 2","2022",7/15/2022,"07/19/2022",F,F
133319,9680,,"CE Report 2","2022",7/15/2022,"07/19/2022",F,F
133320,20592,,"CE Report 4","2022",1/15/2023,"07/19/2022",F,F
133321,6159,,"CE Report 3","2022",10/15/2022,"07/19/2022",F,F
133322,6159,,"CE Report 4","2022",1/15/2023,"07/19/2022",F,F
133323,21685,,"CE Report 2","2022",7/15/2022,"07/19/2022",F,F
133324,21685,,"CE Report 3","2022",10/15/2022,"07/19/2022",F,F
133325,17107,,"CE Report 2","2022",7/15/2022,"07/19/2022",F,F
133326,21685,,"CE Report 4","2022",1/15/2023,"07/19/2022",F,F
133327,6856,,"CE Report 2","2022",7/15/2022,"07/19/2022",F,F
133328,6856,,"CE Report 1","2022",4/15/2022,"07/19/2022",F,F
133329,11064,,"CE Report 2","2022",7/15/2022,"07/19/2022",F,F
133331,6542,,"CE Report 2","2022",7/15/2022,"07/19/2022",F,F
134330,5459,,"CE Report 2","2022",7/15/2022,"07/19/2022",F,F
134331,17144,,"CE Report 3","2022",10/15/2022,"10/11/2022",F,F
134332,20591,,"CE Report 2","2022",7/15/2022,"07/20/2022",F,F
134334,19525,,"CE Report 2","2022",7/15/2022,"07/20/2022",F,F
134335,6386,,"CE Report 2","2022",7/15/2022,"07/20/2022",F,F
134336,20608,,"CE Report 2","2022",7/15/2022,"07/20/2022",F,F
134337,3714,,"CE Report 2","2022",7/15/2022,"07/20/2022",F,F
134338,9704,,"CE Report 2","2022",7/15/2022,"07/20/2022",F,F
134341,20594,,"CE Report 2","2022",7/15/2022,"07/20/2022",F,F
134342,19345,,"CE Report 3","2022",10/15/2022,"07/20/2022",F,F
134343,19345,,"CE Report 4","2022",1/15/2023,"07/20/2022",F,F
134344,5689,,"CE Report 3","2022",10/15/2022,"07/20/2022",F,T
134345,5689,,"CE Report 4","2022",1/15/2023,"07/20/2022",F,F
134346,5689,,"CE Report 3 (Amended)","2022",10/15/2022,"07/20/2022",T,F
134347,19497,,"CE Report 1 (Amended)","2022",4/15/2022,"07/20/2022",T,F
134348,19497,,"CE Report 2 (Amended)","2022",7/15/2022,"07/20/2022",T,F
134349,20552,,"CE Report 2","2022",7/15/2022,"07/20/2022",F,F
134350,6271,,"CE Report 2 (Amended)","2022",7/15/2022,"07/21/2022",T,T
134351,19240,,"CE Report 2","2022",7/15/2022,"07/25/2022",F,F
134354,769,,"CE Report 2","2022",7/15/2022,"07/20/2022",F,F
134355,1128,,"CE Report 1","2022",4/15/2022,"07/21/2022",F,F
134356,1128,,"CE Report 2","2022",7/15/2022,"07/21/2022",F,F
134357,19426,,"CE Report 2","2022",7/15/2022,"07/21/2022",F,F
134358,,1656,"CE Report 3","2022",10/15/2022,"10/13/2022",F,F
134359,1855,,"CE Report 1","2022",4/15/2022,"07/21/2022",F,F
134360,1855,,"CE Report 2","2022",7/15/2022,"07/21/2022",F,F
134361,20566,,"CE Report 3","2022",10/15/2022,"07/21/2022",F,F
134362,20566,,"CE Report 4","2022",1/15/2023,"07/21/2022",F,F
134363,6271,,"CE Report 2 (Amended)","2022",7/15/2022,"07/21/2022",T,F
134364,19474,,"CE Report 2","2022",7/15/2022,"07/22/2022",F,F
134365,6436,,"CE Report 2","2022",7/15/2022,"07/21/2022",F,T
134366,6436,,"CE Report 2 (Amended)","2022",7/15/2022,"07/21/2022",T,F
134367,6436,,"CE Report 3","2022",10/15/2022,"07/21/2022",F,F
134368,6436,,"CE Report 4","2022",1/15/2023,"07/21/2022",F,F
134369,19230,,"CE Report 2","2022",7/15/2022,"07/21/2022",F,F
134370,19365,,"CE Report 3","2022",10/15/2022,"07/21/2022",F,F
134371,19365,,"CE Report 4","2022",1/15/2023,"07/21/2022",F,F
134372,13386,,"CE Report 2","2022",7/15/2022,"07/21/2022",F,F
134373,13596,,"CE Report 1","2022",4/15/2022,"07/22/2022",F,F
134374,13596,,"CE Report 2","2022",7/15/2022,"07/22/2022",F,F
134375,13484,,"CE Report 3","2022",10/15/2022,"07/22/2022",F,F
134376,13484,,"CE Report 4","2022",1/15/2023,"07/22/2022",F,F
134377,16999,,"CE Report 2 (Amended)","2022",7/15/2022,"07/22/2022",T,T
134378,,1015,"CE Report 3","2022",10/15/2022,"10/11/2022",F,T
134380,,9055,"CE Report 2","2022",7/15/2022,"07/22/2022",F,F
134381,19456,,"CE Report 1","2022",4/15/2022,"07/22/2022",F,F
134382,19456,,"CE Report 2","2022",7/15/2022,"07/22/2022",F,F
134383,13499,,"CE Report 2 (Amended)","2022",7/15/2022,"07/22/2022",T,T
134384,3798,,"CE Report 2","2022",7/15/2022,"07/23/2022",F,F
134385,19373,,"CE Report 2","2022",7/15/2022,"07/23/2022",F,F
134386,19528,,"CE Report 3","2022",10/15/2022,"07/25/2022",F,F
134387,19528,,"CE Report 2 (Amended)","2022",7/15/2022,"07/24/2022",T,F
134388,19403,,"CE Report 2","2022",7/15/2022,"08/08/2022",F,F
134390,19233,,"CE Report 3","2022",10/15/2022,"10/01/2022",F,F
134391,19361,,"CE Report 2","2022",7/15/2022,"07/25/2022",F,F
134392,19279,,"CE Report 3","2022",10/15/2022,"07/25/2022",F,F
134393,19279,,"CE Report 4","2022",1/15/2023,"07/25/2022",F,F
134394,18203,,"CE Report 3","2022",10/15/2022,"07/25/2022",F,F
134395,18203,,"CE Report 4","2022",1/15/2023,"07/25/2022",F,F
134396,6042,,"CE Report 3","2022",10/15/2022,"10/14/2022",F,F
134397,,2271,"CE Report 2","2022",7/15/2022,"07/25/2022",F,F
134398,19528,,"CE Report 4","2022",1/15/2023,"07/25/2022",F,F
134399,8105,,"CE Report 3","2022",10/15/2022,"10/16/2022",F,F
134400,19281,,"CE Report 3","2022",10/15/2022,"07/26/2022",F,F
134401,18150,,"CE Report 4","2022",1/15/2023,"07/26/2022",F,F
134402,8097,,"CE Report 3","2022",10/15/2022,"07/26/2022",F,F
134403,19281,,"CE Report 4","2022",1/15/2023,"07/26/2022",F,F
134404,8097,,"CE Report 4","2022",1/15/2023,"07/26/2022",F,F
134405,6596,,"CE Report 2","2022",7/15/2022,"07/26/2022",F,F
134406,18151,,"CE Report 3","2022",10/15/2022,"08/26/2022",F,F
134407,18151,,"CE Report 4","2022",1/15/2023,"08/26/2022",F,F
134408,336,,"CE Report 2 (Amended)","2022",7/15/2022,"07/26/2022",T,F
134409,11064,,"CE Report 3","2022",10/15/2022,"07/26/2022",F,F
134410,11064,,"CE Report 4","2022",1/15/2023,"07/26/2022",F,F
134411,,988,"CE Report 2","2022",7/15/2022,"07/26/2022",F,F
134412,,962,"CE Report 2","2022",7/15/2022,"07/26/2022",F,F
134414,,1659,"CE Report 3","2022",10/15/2022,"10/15/2022",F,F
134416,4342,,"CE Report 2","2022",7/15/2022,"07/27/2022",F,T
134418,19359,,"CE Report 2","2022",7/15/2022,"07/28/2022",F,F
134419,5431,,"CE Report 2 (Amended)","2022",7/15/2022,"07/28/2022",T,F
134423,20618,,"CE Report 2","2022",7/15/2022,"07/31/2022",F,F
134424,18206,,"CE Report 3","2022",10/15/2022,"08/19/2022",F,F
134425,2121,,"CE Report 3","2022",10/15/2022,"08/01/2022",F,F
134426,2121,,"CE Report 4","2022",1/15/2023,"08/01/2022",F,F
134427,19300,,"CE Report 2","2022",7/15/2022,"08/01/2022",F,F
134428,19300,,"CE Report 3","2022",10/15/2022,"08/01/2022",F,F
134429,19300,,"CE Report 4","2022",1/15/2023,"08/01/2022",F,F
134430,8120,,"CE Report 3","2022",10/15/2022,"08/01/2022",F,F
134431,8120,,"CE Report 4","2022",1/15/2023,"08/01/2022",F,F
134432,,3730,"CE Report 2","2022",7/15/2022,"08/02/2022",F,F
134433,19439,,"CE Report 3","2022",10/15/2022,"08/02/2022",F,F
134434,19439,,"CE Report 4","2022",1/15/2023,"08/02/2022",F,F
134435,5486,,"CE Report 2","2022",7/15/2022,"08/02/2022",F,F
134439,8342,,"CE Report 2","2022",7/15/2022,"08/02/2022",F,F
134440,1019,,"2023 Annual CE Filing","2022",1/15/2023,"08/02/2022",F,F
134441,13791,,"CE Report 2","2022",7/15/2022,"08/04/2022",F,F
134443,6563,,"CE Report 4","2022",1/15/2023,"08/04/2022",F,F
134444,8394,,"CE Report 3","2022",10/15/2022,"10/17/2022",F,F
134445,8409,,"CE Report 3","2022",10/15/2022,"09/06/2022",F,F
134447,17114,,"CE Report 3","2022",10/15/2022,"09/06/2022",F,F
134448,,9080,"CE Report 3","2022",10/15/2022,"10/05/2022",F,F
134449,,9080,"CE Report 2 (Amended)","2022",7/15/2022,"08/05/2022",T,F
134450,20617,,"CE Report 3","2022",10/15/2022,"08/05/2022",F,F
134451,20617,,"CE Report 4","2022",1/15/2023,"08/05/2022",F,F
134452,3327,,"CE Report 2 (Amended)","2022",7/15/2022,"08/06/2022",T,F
134455,17099,,"CE Report 4","2022",1/15/2023,"08/05/2022",F,F
134458,8394,,"CE Report 1 (Amended)","2022",4/15/2022,"02/01/2023",T,F
134459,19349,,"CE Report 3","2022",10/15/2022,"08/07/2022",F,F
134460,19349,,"CE Report 4","2022",1/15/2023,"08/07/2022",F,F
134461,9735,,"CE Report 3","2022",10/15/2022,"08/11/2022",F,F
134462,9735,,"CE Report 4","2022",1/15/2023,"08/11/2022",F,T
134463,19476,,"CE Report 3","2022",10/15/2022,"08/08/2022",F,F
134464,19476,,"CE Report 4","2022",1/15/2023,"08/08/2022",F,F
134465,19250,,"CE Report 3","2022",10/15/2022,"10/01/2022",F,F
134466,8222,,"CE Report 3","2022",10/15/2022,"08/08/2022",F,F
134467,15964,,"2022 Annual CE Filing (Amended)","2021",1/15/2022,"08/08/2022",T,F
134468,8222,,"CE Report 4","2022",1/15/2023,"08/08/2022",F,F
134469,17149,,"CE Report 3","2022",10/15/2022,"08/08/2022",F,F
134470,17149,,"CE Report 4","2022",1/15/2023,"08/08/2022",F,F
134471,529,,"CE Report 1","2022",4/15/2022,"08/08/2022",F,F
134472,19505,,"CE Report 2 (Amended)","2022",7/15/2022,"08/08/2022",T,F
134474,529,,"CE Report 2","2022",7/15/2022,"08/08/2022",F,F
134475,18206,,"CE Report 4","2022",1/15/2023,"08/19/2022",F,F
134476,19479,,"CE Report 4","2022",1/15/2023,"08/09/2022",F,F
134477,19269,,"CE Report 2","2022",7/15/2022,"08/10/2022",F,F
134478,19429,,"CE Report 3","2022",10/15/2022,"08/10/2022",F,F
134479,19429,,"CE Report 4","2022",1/15/2023,"08/10/2022",F,F
134480,18164,,"CE Report 3","2022",10/15/2022,"08/10/2022",F,F
134481,18164,,"CE Report 4","2022",1/15/2023,"08/10/2022",F,F
134482,19513,,"CE Report 3","2022",10/15/2022,"08/15/2022",F,F
134483,3624,,"CE Report 4","2022",1/15/2023,"08/15/2022",F,F
134484,19462,,"CE Report 3","2022",10/15/2022,"08/15/2022",F,F
134485,19462,,"CE Report 4","2022",1/15/2023,"08/15/2022",F,F
134486,11017,,"CE Report 1","2022",4/15/2022,"08/15/2022",F,F
134487,11017,,"CE Report 2","2022",7/15/2022,"08/15/2022",F,F
134488,11017,,"CE Report 3","2022",10/15/2022,"10/01/2022",F,F
134490,19513,,"CE Report 4","2022",1/15/2023,"08/15/2022",F,F
134493,,1210,"CE Report 1 (Amended)","2022",4/15/2022,"08/16/2022",T,F
134494,19450,,"CE Report 4","2022",1/15/2023,"08/15/2022",F,F
134496,9527,,"2023 Annual CE Filing","2022",1/15/2023,"01/11/2023",F,F
134499,19411,,"CE Report 3","2022",10/15/2022,"08/16/2022",F,F
134500,19411,,"CE Report 4","2022",1/15/2023,"08/16/2022",F,T
134502,19411,,"CE Report 4 (Amended)","2022",1/15/2023,"08/16/2022",T,F
134503,3994,,"CE Report 3","2022",10/15/2022,"10/20/2022",F,F
134504,8476,,"CE Report 3","2022",10/15/2022,"08/16/2022",F,F
134505,8476,,"CE Report 4","2022",1/15/2023,"08/16/2022",F,F
135497,,10155,"CE Report 3","2022",10/15/2022,"10/02/2022",F,F
135499,17037,,"CE Report 3","2022",10/15/2022,"08/18/2022",F,F
135500,17122,,"CE Report 2","2022",7/15/2022,"08/18/2022",F,F
135501,17037,,"CE Report 4","2022",1/15/2023,"08/18/2022",F,F
135502,3546,,"CE Report 3","2022",10/15/2022,"10/15/2022",F,F
135503,6871,,"CE Report 2 (Amended)","2022",7/15/2022,"08/18/2022",T,F
135504,6871,,"CE Report 3","2022",10/15/2022,"08/18/2022",F,F
135505,6871,,"CE Report 4","2022",1/15/2023,"08/18/2022",F,F
135506,13791,,"CE Report 3","2022",10/15/2022,"10/06/2022",F,F
135507,17109,,"CE Report 3","2022",10/15/2022,"08/19/2022",F,F
135508,17109,,"CE Report 4","2022",1/15/2023,"08/19/2022",F,F
135509,17066,,"CE Report 3","2022",10/15/2022,"08/19/2022",F,F
